smiles,logS
COCc1cnc(N2CCC([C@H]3C[C@H]3CCOc3ccc(CC(=O)N4CCC4)c(F)c3)CC2)nc1,-3.81816
COCc1ccc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)cn1,-4
COCc1ccc(-c2cc3c(cc2F)ncc2c3n([C@H]3C[C@H](OC)C3)c(=O)n2C)cn1,-4.3098
COCc1ccc(-c2cc3c(cc2F)ncc2c3n([C@H]3C[C@@H](OC)C3)c(=O)n2C)cn1,-4.4318
COCc1ccc(-c2cc3c(cc2F)ncc2c3n([C@H]3C[C@@H](O)C3)c(=O)n2C)cn1,-3.56864
COCc1ccc(-c2cc3c(cc2F)ncc2c3n([C@H]3CC[C@H](OC)CC3)c(=O)n2C)cn1,-4.07572
COCc1ccc(-c2cc3c(cc2F)ncc2c3n([C@@H](C)C3CCOCC3)c(=O)n2C)cn1,-3
COCc1ccc(-c2cc3c(cc2F)ncc2c3n(C3CCOCC3)c(=O)n2C)cn1,-4.00436
COCc1ccc(-c2cc3c(N[C@@H](C)c4nn(C)cc4C)c(C(N)=O)cnc3cc2F)cn1,-4.37675
COCc1ccc(-c2cc3c(N[C@@H](C)c4ccn(C)n4)c(C(N)=O)cnc3cc2F)cn1,-4.16115
COCc1cc(Sc2ccc(Cl)cc2)nc(C)n1,-3.85
COCc1cc(OC)c(-c2csc3c(N(CC4CC4)CC4(F)CCOCC4)c(OC)nn23)c(OC)c1,-6.04576
COCc1cc(OC(=O)N(C)C)nc(-c2ccc(C)c(Cl)c2)n1,-5.68
COCc1cc(O)nc([NH+]=C(N)Nc2cccc(Cl)c2)n1,-5.06
COCc1cc(O)nc([NH+]=C(N)Nc2ccc(Cl)c(Cl)c2)n1,-6.23
COCc1cc(O)nc([NH+]=C(N)Nc2c(F)cccc2F)n1,-3.88
COCc1cc(O)nc(Cc2c(Cl)cccc2Cl)n1,-5.25
COCc1cc(O)nc(-c2ccccc2OC(F)(F)F)n1,-3.82
COCc1cc(O)nc(-c2ccc(C(F)(F)F)cc2)n1,-3.82
COCc1cc(NCc2ccc(Cl)cc2)nc(C)n1,-3.9
COCc1cc(C)nc(SCc2ccccc2Cl)c1C#N,-6.03
COCc1cc(C)nc(SCc2ccc(F)cc2)c1C#N,-5.44
COCc1cc(C)nc(SCc2ccc(Cl)cc2)c1C#N,-5.6
COCc1cc(C)nc(SCc2ccc(Br)cc2)c1C#N,-5.96
COCc1cc(C)nc(SCC(=O)Oc2ccc(Cl)cc2)c1C#N,-4.59
COCc1cc(C(=O)N[C@H](Cc2ccc(-c3cccc(C(F)(F)F)c3)cc2)C(=O)NCCN(C)C)ccc1OC,-4.69897
COCc1cc(=O)nc(N=C(N)Nc2ccc(Cl)c(Cl)c2)[nH]1,-6.23
COCc1cc(=O)nc(N=C(N)Nc2c(F)cccc2F)[nH]1,-3.88
COCc1cc(=O)nc(Cc2c(Cl)cccc2Cl)[nH]1,-5.25
COCc1cc(=O)nc(/N=C(\N)Nc2cccc(Cl)c2)[nH]1,-5.06
COCc1cc(=O)nc(/N=C(\N)Nc2ccc(Cl)c(Cl)c2)[nH]1,-6.23
COCc1cc(=O)nc(/N=C(\N)Nc2c(F)cccc2F)[nH]1,-3.88
COCc1cc(=O)nc(-c2ccccc2OC(F)(F)F)[nH]1,-3.82
COCc1cc(=O)nc(-c2ccc(C(F)(F)F)cc2)[nH]1,-3.82
COCc1cc(=O)n2nc(NCc3ccc(Cl)cc3)c(C#N)c2[nH]1,-3.32676
COCc1c(CCl)cnc(C)c1O,-3.82
COCc1c(C(=O)OCC(=O)Nc2ccc(OC(F)F)cc2)oc2ccccc12,-4.48
COCc1c(C(=O)NCCc2ccc(OC(F)F)cc2)oc2ccccc12,-4.44
COCc1c(Br)c(C)nc2sc3c(O)nnnc3c12,-4.09
COCc1c(Br)c(C)nc2sc3c(=O)nn[nH]c3c12,-4.09
COC[C@H]1CN(c2ccc(-n3cc(-c4ccccn4)cn3)c(F)c2)C(=O)O1,-4.44129
COC[C@H]1CCCN1C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](Oc3ccccc3)CN2)c1,-3.75696
COC[C@H](O)Cn1c(=O)cnn(-c2ccc(C)c(NC(=O)C3=CN(C)C(=O)C[C@H]3c3ccc(F)cc3)c2)c1=O,-2.71969
COC[C@H](NC(=O)Cc1cc(Cl)cc(Cl)c1)C(=O)NCc1ccnc(C#N)n1,-4.284
COC[C@H](C)Oc1cc(Oc2ncc(C(=O)N3CCC3)cc2Cl)cc(C(=O)Nc2cnc(C)cn2)c1,-5.09691
COC[C@H](C)Oc1cc(Oc2cc(F)cc(F)c2)cc(C(=O)Nc2nccs2)c1,-6.1549
COC[C@H](C)Nc1nccc(-c2c(-c3ccc(F)cc3)c(=O)n3n2CC2(C3)OCCO2)n1,-2.7998
COC[C@H](C)NC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,-3.01773
COCOC[C@H](C)N1C[C@@H](C)[C@H](CN(C)S(=O)(=O)c2ccc(F)cc2)OCCCC[C@H](C)Oc2ccc(NC(=O)Nc3ccccc3)cc2C1=O,-6.30103
COCCn1nc(OC)c2c(NS(=O)(=O)c3cccc(Cl)c3Cl)ncnc21,-3.35458
COCCn1nc(C(N)=O)c2c1-c1nc(Nc3cc(N4CCN(C)CC4)ccc3OC(F)(F)F)ncc1CC2,-3.86646
COCCn1cnc2c1c(=O)n(CC(=O)NCC(F)(F)F)c(=O)n2Cc1ccccc1,-4.04
COCCn1ccc(C(=O)N[C@H]2C(C)(C)[C@H](Oc3ccc(C#N)c(Cl)c3)C2(C)C)n1,-4.40894
COCCn1c(SCC(=O)Nc2cccnc2Cl)nc2ccccc21,-4.71
COCCn1c(SCC(=O)Nc2ccc(OC(F)(F)F)cc2)nc2ccccc2c1=O,-5.36
COCCn1c(N)c(Sc2ccc(Cl)cc2)c(=O)[nH]c1=O,-3.84
COCCn1c(N)c(N(Cc2ccccc2)C(=O)Cc2ccccc2F)c(=O)[nH]c1=O,-3.83
COCCn1c(C)cc([O-])c(C(=O)Nc2cccc(Cl)c2)c1=O,-5.92
COCCn1c(C)cc(O)c(C(=O)Nc2cccc(Cl)c2)c1=O,-5.93
COCCn1c(C)cc(=O)c(C(=O)Nc2cccc(Cl)c2)c1O,-5.93
COCCn1c(=O)c(-c2ccc(-n3cccc(C)c3=O)cc2Cl)cc2cnc(NC3COC3)nc21,-4.42022
COCCn1c(=O)[nH]c2cc(C(=O)Nc3cccc(F)c3)ccc2c1=O,-4.76
COCCn1c(-c2ccnc(N[C@@H](C)c3ccccc3)n2)c(-c2ccc(F)cc2)c(=O)n1C,-3.01835
COCCn1c(-c2ccc(F)cc2)nc2oc3cc(OC)ccc3c(=O)c2c1=O,-4.27
COCCn1c(-c2ccc(F)cc2)nc2cccnc21,-3.88
COCCc1sc(S(=O)(=O)NC(=O)Nc2cc(C(F)(F)F)cc(C)n2)cc1C,-2.95075
COCCc1sc(S(=O)(=O)NC(=O)Nc2cc(C(F)(F)F)c(F)c(N)n2)cc1C,-2.93511
COCCc1nc2nc(C)cc(Nc3ccc(S(F)(F)(F)(F)F)cc3)n2n1,-4.50864
COCCc1nc2nc(C)cc(Nc3ccc(C(F)(F)F)cc3)n2n1,-4.14874
COCC[NH2+]CC(=O)Nc1ccc(OC(F)(F)F)cc1,-3.78
COCC[NH+](CCOc1cc(C)cc(C)c1)Cc1ccc(Cl)cc1,-4.79
COCC[C@H](Oc1ncnc2c1cnn2-c1ccccc1C(F)(F)F)C(=O)Nc1ccc(C)cn1,-4.10791
COCCSc1ccccc1C(=O)Nc1ccc(Cl)cc1,-3.86
COCCSc1ccccc1C(=O)Nc1ccc(Br)cc1,-3.93
COCCOc1nn(C)c2ncnc(NS(=O)(=O)c3cccc(Cl)c3Cl)c12,-3.33442
COCCOc1nc(-c2ccc(Cl)nc2)nc2c1CN(C(=O)c1ncn3ccccc13)CC2,-4.69897
COCCOc1cccc(Oc2cccc3nc(-c4cn(-c5ccc(O)c(F)c5)nn4)ccc23)c1,-4.88905
COCCOc1ccc([C@H]2C[C@@H](C(F)(F)F)n3ncc(C(=O)NCc4ccc(F)cn4)c3N2)cc1,-1.69897
COCCOc1ccc([C@H]2C[C@@H](C(F)(F)F)n3ncc(C(=O)NCc4ccc(F)cc4)c3N2)cc1,-2.22185
COCCOc1ccc(S(=O)(=O)N(CC(=O)N/N=C2\C(=O)Nc3ccccc32)c2ccc(Cl)cc2)cc1,-5.7348
COCCOc1ccc(NC(=O)c2cc(N(C)Cc3ccc(F)cc3)ncn2)cc1,-5.30103
COCCOc1ccc(NC(=O)N(O)C2N(c3ccc(Cl)cc3)C(=O)N(CC(=O)N/N=C/C=C/c3ccc(C)o3)C2(C)C)cc1,-5.63827
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3c(=O)n(Cc5ccccc5)nc43)CC2)c(F)c1,-4.92082
COCCOc1ccc(N2CCN(CCn3ncc4c3nc(N)n3c(=O)n(Cc5cccc(Cl)c5)nc43)CC2)c(F)c1,-4.92082
COCCOc1ccc(N2C(=O)N(CC(=O)N/N=C/C=C/c3ccc(C)o3)C(C)(C)C2N(O)C(=O)Nc2ccc(Cl)cc2)cc1,-5.55284
COCCOc1ccc(C2(CCO)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1,-4.77592
COCCOc1ccc(C(F)(F)F)cc1NC(=O)COC(=O)c1ccc(N2CCCC2=O)cc1,-5.2
COCCOc1ccc(C(F)(F)F)cc1NC(=O)CN1C(=O)NC2(CCCc3ccccc32)C1=O,-4.47
COCCOc1ccc(C(F)(F)F)cc1N,-3.87
COCCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1N1CCN(C)CC1,-3.04096
COCCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C)CC1,-3.42022
COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,-3.14267
COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,-4.20066
COCCOc1cc2cc(C(=O)N3C[C@@H](CCl)c4c3cc(O)c3[nH]c(C(=O)OC)cc43)[nH]c2c(OCCOC)c1OCCOC,-2.94106
COCCOc1cc(F)c2c(Nc3ccc(NC(=O)Cn4cc(C(C)C)nn4)cc3)ncnc2c1,-5.22185
COCCO[C@@H]1C(c2ccc(C#N)c(Cl)c2C)=NN2CC[C@H](O)[C@@H]12,-2.18211
COCCOCCn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cc1C#N,-5.02228
COCCOCCOc1ccc(S(=O)(=O)N(CC(=O)N/N=C2\C(=O)Nc3ccccc32)c2ccc(Cl)cc2)cc1,-5.76868
COCCOCCOc1cc2cc(C(=O)N3C[C@@H](CCl)c4c3cc(O)c3[nH]c(C(=O)OC)cc43)[nH]c2c(OCCOCCOC)c1OCCOCCOC,-2.59009
COCCOCCOCCOc1cc2cc(C(=O)N3C[C@@H](CCl)c4c3cc(O)c3[nH]c(C(=O)OC)cc43)[nH]c2c(OCCOCCOCCOC)c1OCCOCCOCCOC,-1.05615
COCCOCCOCCOCCOc1cc2cc(C(=O)N3C[C@@H](CCl)c4c3cc(O)c3[nH]c(C(=O)OC)cc43)[nH]c2c(OCCOCCOCCOCCOC)c1OCCOCCOCCOCCOC,-1.73935
COCCOCCOCCOCCOCCOc1cc2cc(C(=O)N3C[C@@H](CCl)c4c3cc(O)c3[nH]c(C(=O)OC)cc43)[nH]c2c(OCCOCCOCCOCCOCCOC)c1OCCOCCOCCOCCOCCOC,-1.99076
COCCOC(=O)C1=C(C)NC(=O)NC1c1cccc(F)c1,-3.82
COCCOC(=O)C(C#N)(C(=O)c1ccccc1C(F)(F)F)c1ccc(C(C)(C)C)cc1,-7.20204
COCCNc1oc(-c2ccccc2Cl)nc1S(=O)(=O)c1ccc(C)cc1,-3.97
COCCNc1nnc(Cc2ccc(Cl)cc2)c(O)n1,-4.59
COCCNc1ncnc2c1cnn2Cc1ccccc1Cl,-3.82
COCCNc1nc2c(c(=O)n(Cc3ccccc3F)c(=O)n2C)n1C,-4.63
COCCNc1nc(NS(=O)(=O)c2cccc(Cl)c2Cl)c2c(OC)nn(C)c2n1,-3.35556
COCCNc1nc(N)c([N+](=O)[O-])c(Nc2ccc(F)cc2)n1,-5.55
COCCNc1nc(=O)c(Cc2ccc(Cl)cc2)n[nH]1,-4.59
COCCNc1cnn(-c2ccccc2)c(=O)c1Cl,-3.82
COCCNc1cc(F)cc2nc(Cc3ccc4c(c3)OCO4)n3nc(N)nc3c12,-6
COCCNc1c(-c2ccc(OC)cc2)nc2ccc(Cl)cn12,-3.94
COCCNS(=O)(=O)c1c(Cl)ccc(Nc2c(Nc3ccccc3)c(=O)c2=O)c1O,-4.13668
COCCNCc1c(C(=O)N[C@@H]2CCC[C@H](O)C2)noc1-c1ccc(C(F)(F)F)cc1,-3.74179
COCCNCCCS(=O)(=O)c1ccc2nc(NC(=O)NC(=O)c3ccccc3Cl)sc2c1,-4.06048
COCCNC(=S)c1ccc(Br)cc1,-3.9
COCCNC(=S)NNc1ccc(Cl)c(C(=O)O)c1,-4.02
COCCNC(=S)NN=C(C)c1ccc(Cl)c(Cl)c1,-5.33
COCCNC(=S)NCCc1ccc(Cl)cc1Cl,-3.82
COCCNC(=S)N1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1,-4.53
COCCNC(=S)N/N=C(\C)c1ccccc1F,-3.9
COCCNC(=S)N/N=C(\C)c1ccc(OC(F)F)cc1,-4.96
COCCNC(=S)N/N=C(\C)c1ccc(Cl)c(Cl)c1Cl,-6.07
COCCNC(=S)N/N=C(\C)c1ccc(Cl)c(Cl)c1,-5.33
COCCNC(=S)N(C)C1(c2ccccc2Cl)CCCCC1=O,-3.87
COCCNC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,-3.05552
COCCNC(=O)c1cnn(-c2cccc3cc(Cc4cccc(C(F)(F)F)c4)sc23)c1C,-5.5614
COCCNC(=O)c1cnn(-c2cccc3cc(Cc4cccc(C(F)(F)F)c4)sc23)c1,-6.75919
COCCNC(=O)c1cn(-c2cccc3cc(Cc4cccc(C(F)(F)F)c4)sc23)nc1C,-6.67534
COCCNC(=O)c1cccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)c1,-3.57871
COCCNC(=O)c1ccc2c(Cl)c3c(nc2c1)CCC3,-3.82
COCCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1F,-6
COCCNC(=O)c1cc2cc(Cl)cc(Cl)c2oc1=O,-4.54
COCCNC(=O)c1cc2cc(Br)cc(Br)c2oc1=O,-5.4
COCCNC(=O)c1cc2c(s1)-c1ccc(Cl)cc1SC2,-4.88
COCCNC(=O)c1c[nH]c2ccc(S(=O)(=O)N(C)c3ccc(Cl)cc3)cc2c1=O,-4.65
COCCNC(=O)c1c(O)c2ncc3c(ccn3Cc3ccc(F)cc3)c2[nH]c1=O,-5.61321
COCCNC(=O)c1c(C)nn(-c2cccc3cc(Cc4cccc(C(F)(F)F)c4)sc23)c1C,-5.22562
COCCNC(=O)Oc1cc2c(c3ccccc13)C(CCl)CN2C(=O)c1cc2cc(NC(=O)c3cc(NC(=O)c4cc(NC(=O)c5cc(NC(=O)c6cc(NC(=O)CCCNC(=O)c7cc(NC(=O)c8cc(NC(=O)c9nc(NC(=O)CCNC(=O)c%10nc(NC(=O)c%11cc(NC(C)=O)cn%11C)cn%10C)cn9C)cn8C)cn7C)cn6C)cn5C)cn4C)cn3C)ccc2[nH]1,-3.74473
COCCNC(=O)Nc1ccc(F)cc1,-3.82
COCCNC(=O)Cn1nc(-c2ccccc2F)ccc1=O,-3.82
COCCNC(=O)Cn1cc(C(=O)c2ccccc2F)c2ccccc21,-4.3
COCCNC(=O)CN(C)[C@@H]1CC[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccc(F)cc1,-7.18349
COCCNC(=O)C12CC3CC(CC(Cl)(C3)C1)C2,-3.82
COCCNC(=O)C(OC(=O)c1cccs1)c1ccc(F)cc1,-3.82
COCCNC(=O)C(OC(=O)c1ccco1)c1ccccc1F,-3.82
COCCNC(=O)C(C#N)=Cc1ccccc1Br,-3.82
COCCNC(=O)C(C#N)=Cc1ccc(OCc2ccc(F)cc2)cc1,-5.02
COCCNC(=O)C(C#N)=Cc1cc(Br)c(O)c(OC)c1,-3.9
COCCNC(=O)C(=O)Nc1ccc(Cl)cc1C,-3.82
COCCNC(=O)C(=O)NNS(=O)(=O)c1ccc(Cl)cc1,-4.2
COCCNC(=O)/C(C#N)=C/c1ccccc1Br,-3.82
COCCNC(=O)/C(C#N)=C/c1ccc(OCc2ccc(F)cc2)cc1,-5.02
COCCNC(=O)/C(C#N)=C/c1cc(Br)c(O)c(OC)c1,-3.9
COCCN=C(S)c1ccc(Br)cc1,-3.9
COCCN=C(S)NNc1ccc(Cl)c(C(=O)[O-])c1,-4.02
COCCN=C(S)NN=C(C)c1ccccc1F,-3.9
COCCN=C(S)NN=C(C)c1ccc(OC(F)F)cc1,-4.96
COCCN=C(S)NN=C(C)c1ccc(Cl)c(Cl)c1Cl,-6.07
COCCN=C(S)NN=C(C)c1ccc(Cl)c(Cl)c1,-5.33
COCCN=C(S)NCCc1ccc(Cl)cc1Cl,-3.82
COCCN=C(S)N1CCN(S(=O)(=O)c2ccc(Cl)s2)CC1,-4.53
COCCN=C(S)N(C)C1(c2ccccc2Cl)CCCCC1=O,-3.87
COCCN=C(NS(=O)(=O)c1cccs1)c1ccccc1Cl,-3.82
COCCN1CC[C@H](NC(=O)c2cc3cc(Cl)ccc3[nH]2)[C@H](NC(=O)c2nc3c(s2)CN(C)CC3)C1,-3.61122
COCCN1CCN(c2cc3c(Nc4ccc(C)cc4F)c(C(N)=O)nnc3cc2OC)CC1,-4.95861
COCCN1CCN(c2cc(C)c3nc(-c4c(NC[C@@H](O)c5cccc(Cl)c5)cc[nH]c4=O)[nH]c3c2)CC1,-3.7523
COCCN1CCN(C(=O)c2nc3cc(C(F)(F)F)cc([N+](=O)[O-])c3s2)CC1,-3.48017
COCCN1CCN(C(=O)c2nc3cc(C(F)(F)F)c(C)c([N+](=O)[O-])c3s2)CC1,-4.13668
COCCN1CCCC12CCN(c1c(Cl)cncc1-c1ccc(-c3cnn(C)c3)cc1)CC2,-3.90658
COCCN1CCC2(CC1)CN(c1ccccc1NC(=O)Nc1ccc(OC(F)(F)F)cc1)c1ccccc12,-3.91332
COCCN1CCC(N(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)C(=O)Cn2c(SCc3cccc(F)c3F)cc(=O)c3ccccc32)CC1,-6
COCCN1CCC(N(CC23CC(c4ccc(C(F)(F)F)cc4)(C2)C3)C(=O)Cn2c(SCc3cccc(F)c3F)cc(=O)c3ccccc32)CC1,-4.49485
COCCN1C(=O)NC(=O)C(=Cc2ccc(F)cc2)C1=O,-3.94
COCCN1C(=O)NC(=O)/C(=C\c2ccc(F)cc2)C1=O,-3.94
COCCN1C(=O)C(O)=C(C(=O)c2ccc(C)o2)C1c1ccc(Cl)cc1,-3.57
COCCN(c1cc(C(=O)Nc2nc(CC(=O)O)cs2)cc2c1OCO2)S(=O)(=O)c1cc(Cl)ccc1OC,-3.38986
COCCN(c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O,-3.70151
COCCN(c1c(Cl)c(C)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O,-3.70114
COCCN(c1c(C)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O,-3.70114
COCCN(Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)ns1)S(C)(=O)=O,-5.69815
COCCN(Cc1ccccc1)C(S)=Nc1ccc(Cl)cc1,-4.59
COCCN(Cc1ccccc1)C(=S)Nc1ccc(Cl)cc1,-4.59
COCCN(Cc1ccc(F)cc1)C(=O)c1cc2ccccc2oc1=O,-3.82
COCCN(Cc1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCO[C@H](C)C3)oc12)c1cc(F)cc(F)c1,-3.74473
COCCN(Cc1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12)c1cc(F)cc(F)c1,-3.00877
COCCN(CCOc1cc(C)cc(C)c1)Cc1ccc(Cl)cc1,-4.79
COCCN(CCOC)S(=O)(=O)c1ccc(Cl)nc1,-3.83
COCCN(CCOC)C(=O)Nc1ccc(Cl)cc1,-3.82
COCCN(CC(N)=O)[C@@H]1CC[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccc(F)cc1,-8.0418
COCCN(CC(=O)Nc1cccc(C)c1C)C(=O)C1(c2ccc(Cl)cc2)CCC1,-4.1
COCCN(C)Cc1nc(-c2cn(CC3CCS(=O)(=O)CC3)c3c(Cl)cccc23)ns1,-5.684
COCCN(C)Cc1nc(-c2cn(CC3CCOCC3)c3c(Cl)cccc23)ns1,-5.63848
COCCN(C)Cc1c(C(=O)N[C@@H]2CCC[C@H](O)C2)noc1-c1ccc(C(F)(F)F)cc1,-3.73939
COCCN(C)CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)c(Cl)c3)c2cc1OC,-3
COCCN(C)C(=O)[C@@]1(Cc2cccc(F)c2)NCc2cnc3c(-c4ccc(C(F)(F)F)cc4)cnn3c21,-5.30103
COCCN(C)C(=O)CN(C)[C@@H]1CC[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@H]1c1ccc(F)cc1,-4.96996
COCCN(C(=O)COC(=O)C=Cc1cccc(C(F)(F)F)c1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,-4.95
COCCN(C(=O)COC(=O)/C=C/c1cccc(C(F)(F)F)c1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,-4.95
COCCCn1nc(-c2cccc(OC(F)(F)F)c2)nc2c(=O)n(C)c(=O)nc1-2,-3.30892
COCCCn1cnc2c(NCc3ccc(Cl)c(Cl)c3)nc(C#N)nc21,-5.37675
COCCCn1c2ccc(O)cc2c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,-5.16125
COCCCn1c(=O)[nH]c2c(N)nc(C(F)(F)F)cc21,-4.10104
COCCC[NH2+]CC(O)C(F)(F)F,-3.92
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(c1cccc(Cl)c1)C2,-5.67202
COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1C(CC(F)(F)F)C2,-3.56929
COCCCNc1nnc(Cc2ccc(Cl)cc2)c(O)n1,-4.74
COCCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1,-5.22552
COCCCNc1nc(=O)c(Cc2ccc(Cl)cc2)n[nH]1,-4.74
COCCCNc1nc(-c2ccc(Cl)cc2)nc2ccccc12,-4.88
COCCCNCc1cc(S(N)(=O)=O)cnc1Sc1ccc(F)c(F)c1,-3.30364
COCCCNCC(O)C(F)(F)F,-3.92
COCCCNC1=C(Cl)C(=O)c2ccccc2C1=O,-3.9
COCCCNC(=S)Nc1ccc(OC(F)F)cc1C,-3.83
COCCCNC(=S)NNC(=S)Nc1cccc(Cl)c1,-3.92
COCCCNC(=S)NNC(=O)c1cc(Cl)c(O)c(Cl)c1,-3.9
COCCCNC(=S)NN=Cc1ccc(OC)c(Br)c1,-5.56
COCCCNC(=S)NN=Cc1ccc(N(C)C)cc1Cl,-6.22
COCCCNC(=S)NCCc1ccc(F)cc1,-3.82
COCCCNC(=S)N1CCC(C(=O)c2ccc(Cl)cc2)CC1,-3.82
COCCCNC(=S)N/N=C/c1ccc(OC)c(Br)c1,-5.56
COCCCNC(=S)N/N=C/c1ccc(N(C)C)cc1Cl,-6.22
COCCCNC(=S)N(Cc1ccccc1)Cc1ccc(F)cc1,-4.2
COCCCNC(=O)c1ccccc1C(F)(F)F,-3.82
COCCCNC(=O)c1cc2cc(Br)ccc2oc1=O,-4.89
COCCCNC(=O)c1cc(S(N)(=O)=O)cnc1Sc1cccc(F)c1,-4.04769
COCCCNC(=O)c1cc(S(N)(=O)=O)cnc1Sc1ccc(F)c(F)c1,-4.38828
COCCCNC(=O)c1cc(S(=O)(=O)NCCCN2CCCC2=O)ccc1Cl,-3.82
COCCCNC(=O)CCn1nc(-c2ccc(Cl)cc2)ccc1=O,-4.05
COCCCNC(=O)C1CC(=O)N(CCc2ccc(F)cc2)C1,-3.82
COCCCNC(=O)C(C#N)=Cc1ccc(F)cc1,-3.83
COCCCNC(=O)/C(C#N)=C/c1ccc(F)cc1,-3.83
COCCCN=C1C(=O)c2ccccc2C(O)=C1Cl,-3.9
COCCCN=C(S)Nc1ccc(OC(F)F)cc1C,-3.83
COCCCN=C(S)NNC(=O)c1cc(Cl)c(O)c(Cl)c1,-3.9
COCCCN=C(S)NN=Cc1ccc(OC)c(Br)c1,-5.56
COCCCN=C(S)NN=Cc1ccc(N(C)C)cc1Cl,-6.22
COCCCN=C(S)NN=C(S)Nc1cccc(Cl)c1,-3.92
COCCCN=C(S)NCCc1ccc(F)cc1,-3.82
COCCCN=C(S)N1CCC(C(=O)c2ccc(Cl)cc2)CC1,-3.82
COCCCN=C(S)N(Cc1ccccc1)Cc1ccc(F)cc1,-4.2
COCCCN1CCCC12CCN(c1c(Cl)cncc1-c1ccc3c(c1)CS(=O)(=O)N3C)CC2,-3.82391
COCCCN1C(=O)C(O)=C(C(=O)c2cccnc2)C1c1ccc(C(F)(F)F)cc1,-2.46852
COCCCN1C(=O)C(O)=C(C(=O)c2ccc(C)o2)C1c1ccc(Cl)cc1,-3.81
COCCCN(c1cc(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O,-3.70114
COCCCN(c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12)S(C)(=O)=O,-3.70034
COCCCN(Cc1ccncc1)C(=O)CN1CCN(c2ccnc(NCCc3ccc(Cl)cc3)n2)CC1,-3.12494
COCCCN(CC(=O)[O-])S(=O)(=O)c1cccc(Cl)c1,-3.82
COCCCN(CC(=O)O)S(=O)(=O)c1cccc(Cl)c1,-3.82
COCCCN(CC(=O)Nc1ccc(F)cc1)S(=O)(=O)c1cccs1,-3.82
COCCCCC(=O)c1ccc(C(F)(F)F)cc1,-3.54406
COCCCCC(=NOCC[NH3+])c1ccc(C(F)(F)F)cc1,-3.69
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,-3.30103
COCC1COc2cc3ncnc(Nc4cccc(I)c4)c3cc2O1,-3.52
COCC1COc2cc3ncnc(Nc4cccc(Br)c4)c3cc2O1,-3.22
COCC1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C,-5.45346
COCC1CC[NH+](Cc2c[nH]nc2-c2ccc(OC)c(F)c2)C1,-3.91
COCC1CCN(Cc2cn[nH]c2-c2ccc(OC)c(F)c2)C1,-3.91
COCC1CCN(C(=O)c2oc3c(F)cccc3c2C)C1,-3.89
COCC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,-4.66
COCC(O)Cn1cc(NC(=O)c2cnn3cccnc23)c(-c2cccc(Cl)c2)n1,-3.9914
COCC(F)F,-0.2836
